round,round_verified,round_original,home,score,away,season,season_year,match_date_raw,match_time_raw,match_date,day_of_week_en,day_of_week_he,day_of_week_num
23,23,156,Kiryat Shmona,1:1,Hapoel Raanana,2014/15,2014,21/02/15,5:00 PM,2015-02-21,Saturday,שבת,5
23,23,157,Bnei Sakhnin,0:0,H. Petah Tikva,2014/15,2014,21/02/15,5:30 PM,2015-02-21,Saturday,שבת,5
23,23,158,FC Ashdod,0:0,Hapoel Acre,2014/15,2014,21/02/15,5:30 PM,2015-02-21,Saturday,שבת,5
23,23,159,Hapoel Haifa,2:0,M. Tel Aviv,2014/15,2014,21/02/15,6:20 PM,2015-02-21,Saturday,שבת,5
23,23,160,M. Petah Tikva,1:1,B. Jerusalem,2014/15,2014,22/02/15,7:30 PM,2015-02-22,Sunday,יום ראשון,6
23,23,161,Hapoel Tel Aviv,2:2,Maccabi Haifa,2014/15,2014,23/02/15,7:55 PM,2015-02-23,Monday,יום שני,0
24,24,162,Hapoel Acre,1:0,Hapoel Tel Aviv,2014/15,2014,28/02/15,4:00 PM,2015-02-28,Saturday,שבת,5
24,24,163,FC Ashdod,0:0,M. Petah Tikva,2014/15,2014,28/02/15,5:30 PM,2015-02-28,Saturday,שבת,5
24,24,164,Hapoel Raanana,2:0,Hapoel Haifa,2014/15,2014,28/02/15,5:30 PM,2015-02-28,Saturday,שבת,5
24,24,165,M. Tel Aviv,2:0,Bnei Sakhnin,2014/15,2014,28/02/15,6:20 PM,2015-02-28,Saturday,שבת,5
24,24,166,H. Petah Tikva,0:1,B. Jerusalem,2014/15,2014,28/02/15,6:30 PM,2015-02-28,Saturday,שבת,5
24,24,167,H. Beer Sheva,2:1,Kiryat Shmona,2014/15,2014,01/03/15,7:55 PM,2015-03-01,Sunday,יום ראשון,6
24,24,168,Maccabi Haifa,2:1,Maccabi Netanya,2014/15,2014,02/03/15,6:45 PM,2015-03-02,Monday,יום שני,0
25,25,169,Hapoel Haifa,1:1,H. Beer Sheva,2014/15,2014,07/03/15,4:00 PM,2015-03-07,Saturday,שבת,5
25,25,170,Bnei Sakhnin,2:0,Hapoel Raanana,2014/15,2014,07/03/15,5:00 PM,2015-03-07,Saturday,שבת,5
25,25,171,H. Petah Tikva,0:0,M. Petah Tikva,2014/15,2014,07/03/15,6:00 PM,2015-03-07,Saturday,שבת,5
25,25,172,Maccabi Netanya,1:1,Hapoel Acre,2014/15,2014,07/03/15,6:00 PM,2015-03-07,Saturday,שבת,5
25,25,173,Hapoel Tel Aviv,3:1,FC Ashdod,2014/15,2014,07/03/15,6:20 PM,2015-03-07,Saturday,שבת,5
25,25,174,Kiryat Shmona,0:1,Maccabi Haifa,2014/15,2014,08/03/15,7:15 PM,2015-03-08,Sunday,יום ראשון,6
25,25,175,B. Jerusalem,1:0,M. Tel Aviv,2014/15,2014,09/03/15,7:55 PM,2015-03-09,Monday,יום שני,0
26,26,176,FC Ashdod,2:3,Maccabi Netanya,2014/15,2014,14/03/15,6:00 PM,2015-03-14,Saturday,שבת,5
26,26,177,Hapoel Acre,2:0,Kiryat Shmona,2014/15,2014,14/03/15,6:00 PM,2015-03-14,Saturday,שבת,5
26,26,178,M. Petah Tikva,2:1,Hapoel Tel Aviv,2014/15,2014,14/03/15,6:30 PM,2015-03-14,Saturday,שבת,5
26,26,179,Maccabi Haifa,2:0,Hapoel Haifa,2014/15,2014,14/03/15,6:30 PM,2015-03-14,Saturday,שבת,5
26,26,180,Hapoel Raanana,0:2,B. Jerusalem,2014/15,2014,14/03/15,6:30 PM,2015-03-14,Saturday,שבת,5
26,26,181,H. Beer Sheva,2:0,Bnei Sakhnin,2014/15,2014,15/03/15,7:15 PM,2015-03-15,Sunday,יום ראשון,6
26,26,182,M. Tel Aviv,2:0,H. Petah Tikva,2014/15,2014,16/03/15,7:55 PM,2015-03-16,Monday,יום שני,0
1,1,1,M. Tel Aviv,3:2,Bnei Sakhnin,2015/16,2015,22/08/15,4:45 PM,2015-08-22,Saturday,שבת,5
1,1,2,Hapoel Raanana,2:2,H. Kfar Saba,2015/16,2015,22/08/15,6:00 PM,2015-08-22,Saturday,שבת,5
1,1,3,M. Petah Tikva,1:0,Maccabi Netanya,2015/16,2015,22/08/15,6:00 PM,2015-08-22,Saturday,שבת,5
1,1,4,Hapoel Acre,0:1,Hapoel Haifa,2015/16,2015,22/08/15,7:00 PM,2015-08-22,Saturday,שבת,5
1,1,5,Maccabi Haifa,0:3,Bnei Yehuda,2015/16,2015,22/08/15,7:10 PM,2015-08-22,Saturday,שבת,5
1,1,6,Kiryat Shmona,1:3,H. Beer Sheva,2015/16,2015,23/08/15,7:00 PM,2015-08-23,Sunday,יום ראשון,6
1,1,7,B. Jerusalem,0:0,Hapoel Tel Aviv,2015/16,2015,24/08/15,7:55 PM,2015-08-24,Monday,יום שני,0
2,2,8,H. Kfar Saba,1:0,Maccabi Haifa,2015/16,2015,29/08/15,4:45 PM,2015-08-29,Saturday,שבת,5
2,2,9,Hapoel Haifa,0:3,M. Petah Tikva,2015/16,2015,29/08/15,6:00 PM,2015-08-29,Saturday,שבת,5
2,2,10,Bnei Sakhnin,2:3,Hapoel Raanana,2015/16,2015,29/08/15,6:00 PM,2015-08-29,Saturday,שבת,5
2,2,11,Hapoel Tel Aviv,0:3,Kiryat Shmona,2015/16,2015,29/08/15,7:00 PM,2015-08-29,Saturday,שבת,5
2,2,12,Maccabi Netanya,0:0,B. Jerusalem,2015/16,2015,30/08/15,7:15 PM,2015-08-30,Sunday,יום ראשון,6
2,2,13,H. Beer Sheva,0:1,M. Tel Aviv,2015/16,2015,30/08/15,7:55 PM,2015-08-30,Sunday,יום ראשון,6
2,2,14,Bnei Yehuda,0:2,Hapoel Acre,2015/16,2015,31/08/15,7:00 PM,2015-08-31,Monday,יום שני,0
3,3,15,Hapoel Tel Aviv,1:1,Maccabi Netanya,2015/16,2015,12/09/15,4:00 PM,2015-09-12,Saturday,שבת,5
3,3,16,M. Petah Tikva,3:1,Bnei Yehuda,2015/16,2015,12/09/15,4:30 PM,2015-09-12,Saturday,שבת,5
3,3,17,Maccabi Haifa,0:0,Bnei Sakhnin,2015/16,2015,12/09/15,4:45 PM,2015-09-12,Saturday,שבת,5
3,3,18,Hapoel Raanana,2:3,H. Beer Sheva,2015/16,2015,12/09/15,5:00 PM,2015-09-12,Saturday,שבת,5
3,3,19,Hapoel Acre,1:0,H. Kfar Saba,2015/16,2015,12/09/15,7:00 PM,2015-09-12,Saturday,שבת,5
3,3,20,B. Jerusalem,1:1,Hapoel Haifa,2015/16,2015,12/09/15,7:00 PM,2015-09-12,Saturday,שבת,5
3,3,21,Kiryat Shmona,1:1,M. Tel Aviv,2015/16,2015,12/09/15,7:55 PM,2015-09-12,Saturday,שבת,5
4,4,22,Hapoel Haifa,0:1,Hapoel Tel Aviv,2015/16,2015,19/09/15,4:45 PM,2015-09-19,Saturday,שבת,5
4,4,23,H. Kfar Saba,0:1,M. Petah Tikva,2015/16,2015,19/09/15,6:00 PM,2015-09-19,Saturday,שבת,5
4,4,24,Bnei Sakhnin,2:0,Hapoel Acre,2015/16,2015,19/09/15,6:00 PM,2015-09-19,Saturday,שבת,5
4,4,25,Maccabi Netanya,1:1,Kiryat Shmona,2015/16,2015,19/09/15,7:00 PM,2015-09-19,Saturday,שבת,5
4,4,26,Bnei Yehuda,2:1,B. Jerusalem,2015/16,2015,19/09/15,7:00 PM,2015-09-19,Saturday,שבת,5
4,4,27,M. Tel Aviv,1:2,Hapoel Raanana,2015/16,2015,20/09/15,7:15 PM,2015-09-20,Sunday,יום ראשון,6
4,4,28,H. Beer Sheva,0:0,Maccabi Haifa,2015/16,2015,21/09/15,7:55 PM,2015-09-21,Monday,יום שני,0
5,5,29,Kiryat Shmona,0:0,Hapoel Raanana,2015/16,2015,26/09/15,6:00 PM,2015-09-26,Saturday,שבת,5
5,5,30,Hapoel Acre,1:0,H. Beer Sheva,2015/16,2015,26/09/15,6:00 PM,2015-09-26,Saturday,שבת,5
5,5,31,M. Petah Tikva,0:1,Bnei Sakhnin,2015/16,2015,26/09/15,7:00 PM,2015-09-26,Saturday,שבת,5
5,5,32,Maccabi Netanya,1:2,Hapoel Haifa,2015/16,2015,26/09/15,7:00 PM,2015-09-26,Saturday,שבת,5
5,5,33,Maccabi Haifa,0:2,M. Tel Aviv,2015/16,2015,26/09/15,7:05 PM,2015-09-26,Saturday,שבת,5
5,5,34,Hapoel Tel Aviv,3:1,Bnei Yehuda,2015/16,2015,28/09/15,6:00 PM,2015-09-28,Monday,יום שני,0
5,5,35,B. Jerusalem,3:1,H. Kfar Saba,2015/16,2015,28/09/15,7:45 PM,2015-09-28,Monday,יום שני,0
6,6,36,Bnei Yehuda,1:2,Maccabi Netanya,2015/16,2015,03/10/15,2:30 PM,2015-10-03,Saturday,שבת,5
6,6,37,H. Kfar Saba,1:1,Hapoel Tel Aviv,2015/16,2015,03/10/15,4:00 PM,2015-10-03,Saturday,שבת,5
6,6,38,Hapoel Raanana,0:2,Maccabi Haifa,2015/16,2015,03/10/15,4:45 PM,2015-10-03,Saturday,שבת,5
6,6,39,Hapoel Haifa,1:4,Kiryat Shmona,2015/16,2015,03/10/15,6:00 PM,2015-10-03,Saturday,שבת,5
6,6,40,M. Tel Aviv,5:0,Hapoel Acre,2015/16,2015,03/10/15,7:00 PM,2015-10-03,Saturday,שבת,5
6,6,41,H. Beer Sheva,5:2,M. Petah Tikva,2015/16,2015,03/10/15,7:15 PM,2015-10-03,Saturday,שבת,5
6,6,42,Bnei Sakhnin,1:3,B. Jerusalem,2015/16,2015,05/10/15,7:50 PM,2015-10-05,Monday,יום שני,0
7,7,43,Hapoel Tel Aviv,0:4,Bnei Sakhnin,2015/16,2015,17/10/15,4:45 PM,2015-10-17,Saturday,שבת,5
7,7,44,Hapoel Haifa,0:1,Bnei Yehuda,2015/16,2015,17/10/15,6:00 PM,2015-10-17,Saturday,שבת,5
7,7,45,Hapoel Acre,0:1,Hapoel Raanana,2015/16,2015,17/10/15,6:30 PM,2015-10-17,Saturday,שבת,5
7,7,46,Maccabi Netanya,0:1,H. Kfar Saba,2015/16,2015,17/10/15,6:45 PM,2015-10-17,Saturday,שבת,5
7,7,47,M. Petah Tikva,1:2,M. Tel Aviv,2015/16,2015,17/10/15,7:00 PM,2015-10-17,Saturday,שבת,5
7,7,48,Kiryat Shmona,2:0,Maccabi Haifa,2015/16,2015,18/10/15,7:15 PM,2015-10-18,Sunday,יום ראשון,6
7,7,49,B. Jerusalem,1:3,H. Beer Sheva,2015/16,2015,19/10/15,7:55 PM,2015-10-19,Monday,יום שני,0
8,8,50,Bnei Sakhnin,0:0,Maccabi Netanya,2015/16,2015,24/10/15,4:45 PM,2015-10-24,Saturday,שבת,5
8,8,51,M. Petah Tikva,0:2,Hapoel Raanana,2015/16,2015,24/10/15,5:00 PM,2015-10-24,Saturday,שבת,5
8,8,52,H. Kfar Saba,2:2,Hapoel Haifa,2015/16,2015,24/10/15,6:00 PM,2015-10-24,Saturday,שבת,5
8,8,53,Bnei Yehuda,2:2,Kiryat Shmona,2015/16,2015,24/10/15,6:30 PM,2015-10-24,Saturday,שבת,5
8,8,54,Maccabi Haifa,4:0,Hapoel Acre,2015/16,2015,24/10/15,7:00 PM,2015-10-24,Saturday,שבת,5
8,8,55,H. Beer Sheva,3:1,Hapoel Tel Aviv,2015/16,2015,25/10/15,7:30 PM,2015-10-25,Sunday,יום ראשון,6
8,8,56,M. Tel Aviv,2:4,B. Jerusalem,2015/16,2015,26/10/15,7:55 PM,2015-10-26,Monday,יום שני,0
9,9,57,Kiryat Shmona,0:0,Hapoel Acre,2015/16,2015,31/10/15,5:00 PM,2015-10-31,Saturday,שבת,5
9,9,58,Hapoel Tel Aviv,0:1,M. Tel Aviv,2015/16,2015,31/10/15,5:00 PM,2015-10-31,Saturday,שבת,5
9,9,59,Hapoel Haifa,2:0,Bnei Sakhnin,2015/16,2015,31/10/15,5:00 PM,2015-10-31,Saturday,שבת,5
9,9,60,M. Petah Tikva,1:1,Maccabi Haifa,2015/16,2015,31/10/15,6:15 PM,2015-10-31,Saturday,שבת,5
9,9,61,Bnei Yehuda,2:1,H. Kfar Saba,2015/16,2015,01/11/15,6:30 PM,2015-11-01,Sunday,יום ראשון,6
9,9,62,Maccabi Netanya,0:2,H. Beer Sheva,2015/16,2015,01/11/15,7:30 PM,2015-11-01,Sunday,יום ראשון,6
9,9,63,B. Jerusalem,1:0,Hapoel Raanana,2015/16,2015,02/11/15,7:30 PM,2015-11-02,Monday,יום שני,0
10,10,64,Hapoel Raanana,0:1,Hapoel Tel Aviv,2015/16,2015,07/11/15,4:00 PM,2015-11-07,Saturday,שבת,5
10,10,65,Bnei Sakhnin,2:2,Bnei Yehuda,2015/16,2015,07/11/15,5:00 PM,2015-11-07,Saturday,שבת,5
10,10,66,H. Kfar Saba,0:0,Kiryat Shmona,2015/16,2015,07/11/15,5:30 PM,2015-11-07,Saturday,שבת,5
10,10,67,Hapoel Acre,1:0,M. Petah Tikva,2015/16,2015,07/11/15,6:00 PM,2015-11-07,Saturday,שבת,5
10,10,68,M. Tel Aviv,2:1,Maccabi Netanya,2015/16,2015,07/11/15,6:30 PM,2015-11-07,Saturday,שבת,5
10,10,69,Maccabi Haifa,0:2,B. Jerusalem,2015/16,2015,08/11/15,7:55 PM,2015-11-08,Sunday,יום ראשון,6
10,10,70,H. Beer Sheva,1:0,Hapoel Haifa,2015/16,2015,09/11/15,7:30 PM,2015-11-09,Monday,יום שני,0
11,11,71,Hapoel Haifa,0:3,M. Tel Aviv,2015/16,2015,21/11/15,4:00 PM,2015-11-21,Saturday,שבת,5
11,11,72,Kiryat Shmona,0:1,M. Petah Tikva,2015/16,2015,21/11/15,5:00 PM,2015-11-21,Saturday,שבת,5
11,11,73,H. Kfar Saba,1:0,Bnei Sakhnin,2015/16,2015,21/11/15,5:30 PM,2015-11-21,Saturday,שבת,5
11,11,74,Maccabi Netanya,1:3,Hapoel Raanana,2015/16,2015,21/11/15,6:00 PM,2015-11-21,Saturday,שבת,5
11,11,75,Bnei Yehuda,0:0,H. Beer Sheva,2015/16,2015,21/11/15,6:30 PM,2015-11-21,Saturday,שבת,5
11,11,76,B. Jerusalem,1:0,Hapoel Acre,2015/16,2015,22/11/15,7:15 PM,2015-11-22,Sunday,יום ראשון,6
11,11,77,Hapoel Tel Aviv,0:3,Maccabi Haifa,2015/16,2015,23/11/15,7:55 PM,2015-11-23,Monday,יום שני,0
12,12,78,Maccabi Haifa,1:0,Maccabi Netanya,2015/16,2015,28/11/15,4:30 PM,2015-11-28,Saturday,שבת,5
12,12,79,Kiryat Shmona,0:2,Bnei Sakhnin,2015/16,2015,28/11/15,5:00 PM,2015-11-28,Saturday,שבת,5
12,12,80,Hapoel Raanana,2:2,Hapoel Haifa,2015/16,2015,28/11/15,5:00 PM,2015-11-28,Saturday,שבת,5
12,12,81,M. Petah Tikva,2:0,B. Jerusalem,2015/16,2015,28/11/15,6:15 PM,2015-11-28,Saturday,שבת,5
12,12,82,H. Beer Sheva,3:0,H. Kfar Saba,2015/16,2015,28/11/15,7:10 PM,2015-11-28,Saturday,שבת,5
12,12,83,M. Tel Aviv,4:0,Bnei Yehuda,2015/16,2015,29/11/15,7:55 PM,2015-11-29,Sunday,יום ראשון,6
12,12,84,Hapoel Acre,0:1,Hapoel Tel Aviv,2015/16,2015,30/11/15,7:30 PM,2015-11-30,Monday,יום שני,0
13,13,85,Hapoel Tel Aviv,0:1,M. Petah Tikva,2015/16,2015,05/12/15,2:30 PM,2015-12-05,Saturday,שבת,5
13,13,86,Bnei Sakhnin,0:1,H. Beer Sheva,2015/16,2015,05/12/15,4:45 PM,2015-12-05,Saturday,שבת,5
13,13,87,Maccabi Netanya,0:0,Hapoel Acre,2015/16,2015,05/12/15,5:30 PM,2015-12-05,Saturday,שבת,5
13,13,88,Bnei Yehuda,1:3,Hapoel Raanana,2015/16,2015,05/12/15,7:00 PM,2015-12-05,Saturday,שבת,5
13,13,89,H. Kfar Saba,0:0,M. Tel Aviv,2015/16,2015,05/12/15,7:00 PM,2015-12-05,Saturday,שבת,5
13,13,90,B. Jerusalem,2:0,Kiryat Shmona,2015/16,2015,06/12/15,7:15 PM,2015-12-06,Sunday,יום ראשון,6
13,13,91,Hapoel Haifa,2:4,Maccabi Haifa,2015/16,2015,07/12/15,7:55 PM,2015-12-07,Monday,יום שני,0
14,14,92,Bnei Yehuda,0:0,Maccabi Haifa,2015/16,2015,12/12/15,2:15 PM,2015-12-12,Saturday,שבת,5
14,14,93,Hapoel Haifa,3:1,Hapoel Acre,2015/16,2015,12/12/15,5:00 PM,2015-12-12,Saturday,שבת,5
14,14,94,H. Kfar Saba,0:0,Hapoel Raanana,2015/16,2015,12/12/15,5:30 PM,2015-12-12,Saturday,שבת,5
14,14,95,Maccabi Netanya,0:0,M. Petah Tikva,2015/16,2015,12/12/15,5:30 PM,2015-12-12,Saturday,שבת,5
14,14,96,Hapoel Tel Aviv,0:0,B. Jerusalem,2015/16,2015,12/12/15,7:15 PM,2015-12-12,Saturday,שבת,5
14,14,97,H. Beer Sheva,2:1,Kiryat Shmona,2015/16,2015,13/12/15,7:55 PM,2015-12-13,Sunday,יום ראשון,6
14,14,98,Bnei Sakhnin,0:2,M. Tel Aviv,2015/16,2015,14/12/15,7:30 PM,2015-12-14,Monday,יום שני,0
15,15,99,Hapoel Raanana,1:0,Bnei Sakhnin,2015/16,2015,19/12/15,5:00 PM,2015-12-19,Saturday,שבת,5
15,15,100,M. Petah Tikva,1:1,Hapoel Haifa,2015/16,2015,19/12/15,5:30 PM,2015-12-19,Saturday,שבת,5
15,15,101,Kiryat Shmona,3:0,Hapoel Tel Aviv,2015/16,2015,19/12/15,5:45 PM,2015-12-19,Saturday,שבת,5
15,15,102,Hapoel Acre,0:1,Bnei Yehuda,2015/16,2015,19/12/15,6:00 PM,2015-12-19,Saturday,שבת,5
15,15,103,B. Jerusalem,1:0,Maccabi Netanya,2015/16,2015,19/12/15,7:00 PM,2015-12-19,Saturday,שבת,5
15,15,104,Maccabi Haifa,1:1,H. Kfar Saba,2015/16,2015,20/12/15,7:15 PM,2015-12-20,Sunday,יום ראשון,6
15,15,105,M. Tel Aviv,1:2,H. Beer Sheva,2015/16,2015,21/12/15,7:55 PM,2015-12-21,Monday,יום שני,0
16,16,106,Bnei Sakhnin,1:2,Maccabi Haifa,2015/16,2015,26/12/15,4:00 PM,2015-12-26,Saturday,שבת,5
16,16,107,H. Kfar Saba,0:1,Hapoel Acre,2015/16,2015,26/12/15,5:30 PM,2015-12-26,Saturday,שבת,5
16,16,108,Bnei Yehuda,1:1,M. Petah Tikva,2015/16,2015,26/12/15,5:30 PM,2015-12-26,Saturday,שבת,5
16,16,109,Maccabi Netanya,1:1,Hapoel Tel Aviv,2015/16,2015,26/12/15,6:30 PM,2015-12-26,Saturday,שבת,5
16,16,110,Hapoel Haifa,1:1,B. Jerusalem,2015/16,2015,26/12/15,7:00 PM,2015-12-26,Saturday,שבת,5
16,16,111,M. Tel Aviv,5:0,Kiryat Shmona,2015/16,2015,27/12/15,7:55 PM,2015-12-27,Sunday,יום ראשון,6
16,16,112,H. Beer Sheva,2:0,Hapoel Raanana,2015/16,2015,28/12/15,7:55 PM,2015-12-28,Monday,יום שני,0
17,17,113,Hapoel Raanana,0:2,M. Tel Aviv,2015/16,2015,02/01/16,4:00 PM,2016-01-02,Saturday,שבת,5
17,17,114,Kiryat Shmona,3:0,Maccabi Netanya,2015/16,2015,02/01/16,5:00 PM,2016-01-02,Saturday,שבת,5
17,17,115,M. Petah Tikva,2:0,H. Kfar Saba,2015/16,2015,02/01/16,5:30 PM,2016-01-02,Saturday,שבת,5
17,17,116,Hapoel Acre,2:2,Bnei Sakhnin,2015/16,2015,02/01/16,6:00 PM,2016-01-02,Saturday,שבת,5
17,17,117,B. Jerusalem,1:0,Bnei Yehuda,2015/16,2015,02/01/16,6:30 PM,2016-01-02,Saturday,שבת,5
17,17,118,Hapoel Tel Aviv,0:0,Hapoel Haifa,2015/16,2015,03/01/16,7:15 PM,2016-01-03,Sunday,יום ראשון,6
17,17,119,Maccabi Haifa,1:1,H. Beer Sheva,2015/16,2015,04/01/16,7:55 PM,2016-01-04,Monday,יום שני,0
18,18,120,Bnei Yehuda,1:3,Hapoel Tel Aviv,2015/16,2015,09/01/16,4:00 PM,2016-01-09,Saturday,שבת,5
18,18,121,Hapoel Raanana,1:1,Kiryat Shmona,2015/16,2015,09/01/16,5:00 PM,2016-01-09,Saturday,שבת,5
18,18,122,Hapoel Haifa,2:0,Maccabi Netanya,2015/16,2015,09/01/16,5:00 PM,2016-01-09,Saturday,שבת,5
18,18,123,Bnei Sakhnin,1:0,M. Petah Tikva,2015/16,2015,09/01/16,5:30 PM,2016-01-09,Saturday,שבת,5
18,18,124,H. Beer Sheva,3:0,Hapoel Acre,2015/16,2015,09/01/16,6:30 PM,2016-01-09,Saturday,שבת,5
18,18,125,H. Kfar Saba,1:0,B. Jerusalem,2015/16,2015,10/01/16,7:15 PM,2016-01-10,Sunday,יום ראשון,6
18,18,126,M. Tel Aviv,2:1,Maccabi Haifa,2015/16,2015,10/01/16,7:55 PM,2016-01-10,Sunday,יום ראשון,6
19,19,127,Hapoel Tel Aviv,0:1,H. Kfar Saba,2015/16,2015,16/01/16,4:00 PM,2016-01-16,Saturday,שבת,5
19,19,128,Kiryat Shmona,1:1,Hapoel Haifa,2015/16,2015,16/01/16,5:30 PM,2016-01-16,Saturday,שבת,5
19,19,129,Maccabi Netanya,0:2,Bnei Yehuda,2015/16,2015,16/01/16,5:30 PM,2016-01-16,Saturday,שבת,5
19,19,130,M. Petah Tikva,0:1,H. Beer Sheva,2015/16,2015,16/01/16,6:30 PM,2016-01-16,Saturday,שבת,5
19,19,131,Maccabi Haifa,2:0,Hapoel Raanana,2015/16,2015,17/01/16,7:30 PM,2016-01-17,Sunday,יום ראשון,6
19,19,132,Hapoel Acre,0:3,M. Tel Aviv,2015/16,2015,18/01/16,7:00 PM,2016-01-18,Monday,יום שני,0
19,19,133,B. Jerusalem,1:0,Bnei Sakhnin,2015/16,2015,18/01/16,7:55 PM,2016-01-18,Monday,יום שני,0
20,20,134,Bnei Yehuda,1:0,Hapoel Haifa,2015/16,2015,23/01/16,2:00 PM,2016-01-23,Saturday,שבת,5
20,20,135,Bnei Sakhnin,1:0,Hapoel Tel Aviv,2015/16,2015,23/01/16,4:30 PM,2016-01-23,Saturday,שבת,5
20,20,136,Hapoel Raanana,3:1,Hapoel Acre,2015/16,2015,23/01/16,5:30 PM,2016-01-23,Saturday,שבת,5
20,20,137,H. Kfar Saba,1:0,Maccabi Netanya,2015/16,2015,23/01/16,6:00 PM,2016-01-23,Saturday,שבת,5
20,20,138,M. Tel Aviv,3:1,M. Petah Tikva,2015/16,2015,23/01/16,7:00 PM,2016-01-23,Saturday,שבת,5
20,20,139,Maccabi Haifa,0:1,Kiryat Shmona,2015/16,2015,24/01/16,7:10 PM,2016-01-24,Sunday,יום ראשון,6
20,20,140,H. Beer Sheva,2:1,B. Jerusalem,2015/16,2015,24/01/16,7:55 PM,2016-01-24,Sunday,יום ראשון,6
21,21,141,Maccabi Netanya,0:2,Bnei Sakhnin,2015/16,2015,30/01/16,3:00 PM,2016-01-30,Saturday,שבת,5
21,21,142,Hapoel Haifa,1:1,H. Kfar Saba,2015/16,2015,30/01/16,5:00 PM,2016-01-30,Saturday,שבת,5
21,21,143,Kiryat Shmona,1:1,Bnei Yehuda,2015/16,2015,30/01/16,5:30 PM,2016-01-30,Saturday,שבת,5
21,21,144,Hapoel Tel Aviv,0:1,H. Beer Sheva,2015/16,2015,30/01/16,6:30 PM,2016-01-30,Saturday,שבת,5
21,21,145,Hapoel Raanana,1:0,M. Petah Tikva,2015/16,2015,30/01/16,7:00 PM,2016-01-30,Saturday,שבת,5
21,21,146,Hapoel Acre,1:1,Maccabi Haifa,2015/16,2015,31/01/16,7:30 PM,2016-01-31,Sunday,יום ראשון,6
21,21,147,B. Jerusalem,2:2,M. Tel Aviv,2015/16,2015,01/02/16,7:55 PM,2016-02-01,Monday,יום שני,0
22,22,148,Maccabi Haifa,4:0,M. Petah Tikva,2015/16,2015,06/02/16,4:00 PM,2016-02-06,Saturday,שבת,5
22,22,149,H. Kfar Saba,1:2,Bnei Yehuda,2015/16,2015,06/02/16,4:00 PM,2016-02-06,Saturday,שבת,5
22,22,150,Bnei Sakhnin,0:0,Hapoel Haifa,2015/16,2015,06/02/16,5:30 PM,2016-02-06,Saturday,שבת,5
22,22,151,Hapoel Acre,1:0,Kiryat Shmona,2015/16,2015,06/02/16,6:30 PM,2016-02-06,Saturday,שבת,5
22,22,152,H. Beer Sheva,2:0,Maccabi Netanya,2015/16,2015,06/02/16,6:30 PM,2016-02-06,Saturday,שבת,5
22,22,153,M. Tel Aviv,1:1,Hapoel Tel Aviv,2015/16,2015,07/02/16,7:55 PM,2016-02-07,Sunday,יום ראשון,6
22,22,154,Hapoel Raanana,0:2,B. Jerusalem,2015/16,2015,08/02/16,7:30 PM,2016-02-08,Monday,יום שני,0
23,23,155,Bnei Yehuda,0:2,Bnei Sakhnin,2015/16,2015,13/02/16,2:00 PM,2016-02-13,Saturday,שבת,5
23,23,156,Hapoel Haifa,1:2,H. Beer Sheva,2015/16,2015,13/02/16,4:30 PM,2016-02-13,Saturday,שבת,5
23,23,157,Kiryat Shmona,0:2,H. Kfar Saba,2015/16,2015,13/02/16,5:30 PM,2016-02-13,Saturday,שבת,5
23,23,158,M. Petah Tikva,1:2,Hapoel Acre,2015/16,2015,13/02/16,6:00 PM,2016-02-13,Saturday,שבת,5
23,23,159,Hapoel Tel Aviv,2:1,Hapoel Raanana,2015/16,2015,13/02/16,7:00 PM,2016-02-13,Saturday,שבת,5
23,23,160,Maccabi Netanya,1:3,M. Tel Aviv,2015/16,2015,14/02/16,7:30 PM,2016-02-14,Sunday,יום ראשון,6
23,23,161,B. Jerusalem,3:0,Maccabi Haifa,2015/16,2015,15/02/16,7:55 PM,2016-02-15,Monday,יום שני,0
24,24,162,Hapoel Raanana,1:0,Maccabi Netanya,2015/16,2015,20/02/16,2:30 PM,2016-02-20,Saturday,שבת,5
24,24,163,M. Tel Aviv,2:1,Hapoel Haifa,2015/16,2015,20/02/16,4:45 PM,2016-02-20,Saturday,שבת,5
24,24,164,Bnei Sakhnin,2:0,H. Kfar Saba,2015/16,2015,20/02/16,5:30 PM,2016-02-20,Saturday,שבת,5
24,24,165,M. Petah Tikva,0:0,Kiryat Shmona,2015/16,2015,20/02/16,6:00 PM,2016-02-20,Saturday,שבת,5
24,24,166,Maccabi Haifa,0:0,Hapoel Tel Aviv,2015/16,2015,20/02/16,7:00 PM,2016-02-20,Saturday,שבת,5
24,24,167,Hapoel Acre,1:3,B. Jerusalem,2015/16,2015,21/02/16,7:15 PM,2016-02-21,Sunday,יום ראשון,6
24,24,168,H. Beer Sheva,2:0,Bnei Yehuda,2015/16,2015,22/02/16,7:55 PM,2016-02-22,Monday,יום שני,0
25,25,169,Hapoel Haifa,1:1,Hapoel Raanana,2015/16,2015,27/02/16,4:30 PM,2016-02-27,Saturday,שבת,5
25,25,170,Maccabi Netanya,0:3,Maccabi Haifa,2015/16,2015,27/02/16,4:30 PM,2016-02-27,Saturday,שבת,5
25,25,171,Bnei Sakhnin,3:0,Kiryat Shmona,2015/16,2015,27/02/16,5:30 PM,2016-02-27,Saturday,שבת,5
25,25,172,Bnei Yehuda,0:1,M. Tel Aviv,2015/16,2015,27/02/16,6:30 PM,2016-02-27,Saturday,שבת,5
25,25,173,B. Jerusalem,2:0,M. Petah Tikva,2015/16,2015,27/02/16,7:00 PM,2016-02-27,Saturday,שבת,5
