season,stage,round,team,points,position,goal_diff
2010/11,regular,27,Hapoel Tel Aviv,59,2,36
2010/11,regular,27,M. Tel Aviv,49,3,12
2010/11,regular,27,Kiryat Shmona,45,4,17
2010/11,regular,27,M. Petah Tikva,40,5,13
2010/11,regular,27,Hapoel Acre,40,6,9
2010/11,regular,27,Maccabi Netanya,39,7,5
2010/11,regular,27,Bnei Yehuda,39,8,1
2010/11,regular,27,Hapoel Haifa,37,9,-3
2010/11,regular,27,H. Beer Sheva,33,10,-5
2010/11,regular,27,B. Jerusalem,32,11,-4
2010/11,regular,27,FC Ashdod,30,12,-11
2010/11,regular,27,H. Petah Tikva,30,13,-14
2010/11,regular,27,Bnei Sakhnin,21,14,-20
2010/11,regular,27,H. Ashkelon,20,15,-29
2010/11,regular,27,H. Ramat Gan,12,16,-34
2010/11,regular,28,Maccabi Haifa,66,1,29
2010/11,regular,28,Hapoel Tel Aviv,62,2,38
2010/11,regular,28,M. Tel Aviv,49,3,10
2010/11,regular,28,Kiryat Shmona,48,4,18
2010/11,regular,28,Bnei Yehuda,42,5,3
2010/11,regular,28,M. Petah Tikva,41,6,13
2010/11,regular,28,Hapoel Acre,40,7,7
2010/11,regular,28,Maccabi Netanya,40,8,5
2010/11,regular,28,Hapoel Haifa,40,9,0
2010/11,regular,28,H. Beer Sheva,33,10,-6
2010/11,regular,28,FC Ashdod,33,11,-10
2010/11,regular,28,B. Jerusalem,32,12,-5
2010/11,regular,28,H. Petah Tikva,30,13,-16
2010/11,regular,28,H. Ashkelon,23,14,-28
2010/11,regular,28,Bnei Sakhnin,21,15,-23
2010/11,regular,28,H. Ramat Gan,12,16,-35
2010/11,regular,29,Maccabi Haifa,69,1,30
2010/11,regular,29,Hapoel Tel Aviv,62,2,37
2010/11,regular,29,M. Tel Aviv,50,3,10
2010/11,regular,29,Kiryat Shmona,48,4,17
2010/11,regular,29,Bnei Yehuda,45,5,4
2010/11,regular,29,Maccabi Netanya,43,6,6
2010/11,regular,29,M. Petah Tikva,42,7,13
2010/11,regular,29,Hapoel Haifa,41,8,0
2010/11,regular,29,Hapoel Acre,40,9,5
2010/11,regular,29,B. Jerusalem,35,10,-3
2010/11,regular,29,FC Ashdod,34,11,-10
2010/11,regular,29,H. Beer Sheva,33,12,-7
2010/11,regular,29,H. Petah Tikva,33,13,-14
2010/11,regular,29,Bnei Sakhnin,24,14,-21
2010/11,regular,29,H. Ashkelon,23,15,-30
2010/11,regular,29,H. Ramat Gan,12,16,-37
2010/11,regular,30,Maccabi Haifa,70,1,30
2010/11,regular,30,Hapoel Tel Aviv,65,2,38
2010/11,regular,30,M. Tel Aviv,50,3,8
2010/11,regular,30,Kiryat Shmona,48,4,16
2010/11,regular,30,Bnei Yehuda,48,5,6
2010/11,regular,30,Maccabi Netanya,44,6,6
2010/11,regular,30,Hapoel Haifa,44,7,1
2010/11,regular,30,M. Petah Tikva,42,8,11
2010/11,regular,30,Hapoel Acre,41,9,5
2010/11,regular,30,B. Jerusalem,38,10,-2
2010/11,regular,30,H. Beer Sheva,36,11,-5
2010/11,regular,30,FC Ashdod,34,12,-13
2010/11,regular,30,H. Petah Tikva,33,13,-15
2010/11,regular,30,H. Ashkelon,26,14,-27
2010/11,regular,30,Bnei Sakhnin,25,15,-21
2010/11,regular,30,H. Ramat Gan,12,16,-38
2011/12,regular,1,Maccabi Haifa,3,1,3
2011/12,regular,1,H Rishon leZion,3,2,2
2011/12,regular,1,M. Tel Aviv,3,3,2
2011/12,regular,1,FC Ashdod,3,4,2
2011/12,regular,1,Hapoel Acre,3,4,2
2011/12,regular,1,Kiryat Shmona,3,6,1
2011/12,regular,1,B. Jerusalem,1,7,1
2011/12,regular,1,Hapoel Tel Aviv,0,8,3
2011/12,regular,1,H. Beer Sheva,0,9,-1
2011/12,regular,1,Hapoel Haifa,0,9,-1
2011/12,regular,1,Bnei Yehuda,0,11,-2
2011/12,regular,1,Ramat haSharon,0,11,-2
2011/12,regular,1,M. Petah Tikva,0,13,-3
2011/12,regular,1,Maccabi Netanya,0,13,-3
2011/12,regular,1,Bnei Sakhnin,-2,15,-2
2011/12,regular,1,H. Petah Tikva,-9,16,-2
2011/12,regular,2,M. Tel Aviv,6,1,6
2011/12,regular,2,H Rishon leZion,6,2,3
2011/12,regular,2,Maccabi Haifa,4,3,3
2011/12,regular,2,B. Jerusalem,4,4,3
2011/12,regular,2,Hapoel Acre,3,5,0
2011/12,regular,2,Maccabi Netanya,3,6,-1
2011/12,regular,2,Kiryat Shmona,3,7,-1
2011/12,regular,2,M. Petah Tikva,3,8,-2
2011/12,regular,2,FC Ashdod,3,9,-2
2011/12,regular,2,Hapoel Tel Aviv,1,10,3
2011/12,regular,2,Bnei Sakhnin,1,11,-1
2011/12,regular,2,Bnei Yehuda,1,12,-2
2011/12,regular,2,H. Beer Sheva,0,13,-2
2011/12,regular,2,Hapoel Haifa,0,14,-2
2011/12,regular,2,Ramat haSharon,0,15,-3
2011/12,regular,2,H. Petah Tikva,-8,16,-2
2011/12,regular,3,M. Tel Aviv,9,1,8
2011/12,regular,3,Hapoel Acre,6,2,2
2011/12,regular,3,H Rishon leZion,6,3,1
2011/12,regular,3,M. Petah Tikva,6,4,-1
2011/12,regular,3,FC Ashdod,6,5,-1
2011/12,regular,3,Hapoel Tel Aviv,4,6,4
2011/12,regular,3,Bnei Sakhnin,4,7,2
2011/12,regular,3,Maccabi Haifa,4,8,2
2011/12,regular,3,B. Jerusalem,4,9,2
2011/12,regular,3,Bnei Yehuda,4,10,0
2011/12,regular,3,Kiryat Shmona,4,11,-1
2011/12,regular,3,Maccabi Netanya,3,12,-2
2011/12,regular,3,H. Beer Sheva,0,13,-4
2011/12,regular,3,Hapoel Haifa,0,14,-4
2011/12,regular,3,Ramat haSharon,0,15,-6
2011/12,regular,3,H. Petah Tikva,-7,16,-2
2011/12,regular,4,M. Tel Aviv,12,1,10
2011/12,regular,4,Hapoel Tel Aviv,7,2,6
2011/12,regular,4,Maccabi Haifa,7,3,4
2011/12,regular,4,B. Jerusalem,7,4,3
2011/12,regular,4,M. Petah Tikva,7,5,-1
2011/12,regular,4,FC Ashdod,7,6,-1
2011/12,regular,4,Hapoel Acre,6,7,0
2011/12,regular,4,H Rishon leZion,6,8,-1
2011/12,regular,4,Maccabi Netanya,6,9,-1
2011/12,regular,4,Kiryat Shmona,5,10,-1
2011/12,regular,4,Bnei Sakhnin,4,11,0
2011/12,regular,4,Bnei Yehuda,4,12,-1
2011/12,regular,4,Ramat haSharon,3,13,-4
2011/12,regular,4,Hapoel Haifa,0,14,-5
2011/12,regular,4,H. Beer Sheva,0,15,-6
2011/12,regular,4,H. Petah Tikva,-6,16,-2
2011/12,regular,5,M. Tel Aviv,12,1,8
2011/12,regular,5,Hapoel Tel Aviv,10,2,8
2011/12,regular,5,M. Petah Tikva,10,3,1
2011/12,regular,5,Hapoel Acre,9,4,2
2011/12,regular,5,B. Jerusalem,8,5,3
2011/12,regular,5,Bnei Sakhnin,7,6,2
2011/12,regular,5,Maccabi Haifa,7,7,2
2011/12,regular,5,Bnei Yehuda,7,8,0
2011/12,regular,5,H Rishon leZion,7,9,-1
2011/12,regular,5,Maccabi Netanya,7,10,-1
2011/12,regular,5,FC Ashdod,7,11,-3
2011/12,regular,5,Kiryat Shmona,6,12,-1
2011/12,regular,5,Ramat haSharon,6,13,-2
2011/12,regular,5,Hapoel Haifa,0,14,-7
2011/12,regular,5,H. Beer Sheva,0,15,-8
2011/12,regular,5,H. Petah Tikva,-6,16,-3
2011/12,regular,6,M. Tel Aviv,15,1,11
2011/12,regular,6,Hapoel Tel Aviv,11,2,8
2011/12,regular,6,M. Petah Tikva,11,3,1
2011/12,regular,6,Maccabi Haifa,10,4,7
2011/12,regular,6,Bnei Yehuda,10,5,1
2011/12,regular,6,Maccabi Netanya,10,6,0
2011/12,regular,6,Hapoel Acre,9,7,1
2011/12,regular,6,Bnei Sakhnin,8,8,2
2011/12,regular,6,B. Jerusalem,8,9,2
2011/12,regular,6,H Rishon leZion,8,10,-1
2011/12,regular,6,Kiryat Shmona,7,11,-1
2011/12,regular,6,FC Ashdod,7,12,-4
2011/12,regular,6,Ramat haSharon,6,13,-7
2011/12,regular,6,Hapoel Haifa,1,14,-7
2011/12,regular,6,H. Beer Sheva,0,15,-11
2011/12,regular,6,H. Petah Tikva,-3,16,-2
2011/12,regular,7,M. Tel Aviv,16,1,11
2011/12,regular,7,Bnei Yehuda,13,2,2
2011/12,regular,7,Maccabi Netanya,13,3,1
2011/12,regular,7,Maccabi Haifa,11,4,7
2011/12,regular,7,Hapoel Tel Aviv,11,5,7
2011/12,regular,7,Bnei Sakhnin,11,6,5
2011/12,regular,7,M. Petah Tikva,11,7,-2
2011/12,regular,7,Hapoel Acre,10,8,1
2011/12,regular,7,Kiryat Shmona,10,9,0
2011/12,regular,7,FC Ashdod,10,10,-1
2011/12,regular,7,B. Jerusalem,8,11,-1
2011/12,regular,7,H Rishon leZion,8,12,-2
2011/12,regular,7,Ramat haSharon,6,13,-8
2011/12,regular,7,H. Beer Sheva,3,14,-9
2011/12,regular,7,Hapoel Haifa,1,15,-9
2011/12,regular,7,H. Petah Tikva,-2,16,-2
2011/12,regular,8,M. Tel Aviv,16,1,10
2011/12,regular,8,Hapoel Tel Aviv,14,2,12
2011/12,regular,8,Bnei Yehuda,14,3,2
2011/12,regular,8,Maccabi Netanya,14,4,1
2011/12,regular,8,Kiryat Shmona,13,5,1
2011/12,regular,8,Maccabi Haifa,12,6,7
2011/12,regular,8,Bnei Sakhnin,12,7,5
2011/12,regular,8,Hapoel Acre,11,8,1
2011/12,regular,8,FC Ashdod,11,9,-1
2011/12,regular,8,M. Petah Tikva,11,10,-3
2011/12,regular,8,B. Jerusalem,9,11,-1
2011/12,regular,8,H Rishon leZion,9,12,-2
2011/12,regular,8,Ramat haSharon,9,13,-7
2011/12,regular,8,H. Beer Sheva,4,14,-9
2011/12,regular,8,Hapoel Haifa,2,15,-9
2011/12,regular,8,H. Petah Tikva,-2,16,-7
2011/12,regular,9,M. Tel Aviv,19,1,11
2011/12,regular,9,Maccabi Netanya,17,2,2
2011/12,regular,9,Kiryat Shmona,16,3,4
2011/12,regular,9,Bnei Sakhnin,15,4,8
2011/12,regular,9,Hapoel Tel Aviv,14,5,10
2011/12,regular,9,Hapoel Acre,14,6,4
2011/12,regular,9,FC Ashdod,14,7,1
2011/12,regular,9,Bnei Yehuda,14,8,1
2011/12,regular,9,Maccabi Haifa,12,9,4
2011/12,regular,9,Ramat haSharon,12,10,-6
2011/12,regular,9,M. Petah Tikva,11,11,-4
2011/12,regular,9,B. Jerusalem,9,12,-4
2011/12,regular,9,H Rishon leZion,9,13,-5
2011/12,regular,9,Hapoel Haifa,5,14,-8
2011/12,regular,9,H. Beer Sheva,4,15,-10
2011/12,regular,9,H. Petah Tikva,-2,16,-8
2011/12,regular,10,M. Tel Aviv,20,1,11
2011/12,regular,10,Kiryat Shmona,19,2,7
2011/12,regular,10,Maccabi Netanya,18,3,2
2011/12,regular,10,Hapoel Tel Aviv,17,4,16
2011/12,regular,10,Hapoel Acre,17,5,5
2011/12,regular,10,Maccabi Haifa,15,6,7
2011/12,regular,10,Bnei Sakhnin,15,7,7
2011/12,regular,10,FC Ashdod,15,8,1
2011/12,regular,10,Bnei Yehuda,15,9,1
2011/12,regular,10,Ramat haSharon,15,10,-5
2011/12,regular,10,M. Petah Tikva,11,11,-7
2011/12,regular,10,B. Jerusalem,9,12,-5
2011/12,regular,10,H Rishon leZion,9,13,-11
2011/12,regular,10,Hapoel Haifa,6,14,-8
2011/12,regular,10,H. Beer Sheva,4,15,-13
2011/12,regular,10,H. Petah Tikva,-1,16,-8
2011/12,regular,11,Hapoel Tel Aviv,20,1,17
2011/12,regular,11,M. Tel Aviv,20,2,10
2011/12,regular,11,Kiryat Shmona,20,3,7
2011/12,regular,11,Hapoel Acre,18,4,5
2011/12,regular,11,FC Ashdod,18,5,2
2011/12,regular,11,Maccabi Netanya,18,6,1
2011/12,regular,11,Maccabi Haifa,16,7,7
2011/12,regular,11,Bnei Yehuda,16,8,1
2011/12,regular,11,Ramat haSharon,16,9,-5
2011/12,regular,11,Bnei Sakhnin,15,10,6
2011/12,regular,11,B. Jerusalem,12,11,-4
2011/12,regular,11,M. Petah Tikva,12,12,-7
2011/12,regular,11,H Rishon leZion,10,13,-11
2011/12,regular,11,Hapoel Haifa,7,14,-8
2011/12,regular,11,H. Beer Sheva,4,15,-15
2011/12,regular,11,H. Petah Tikva,2,16,-6
2011/12,regular,12,Kiryat Shmona,23,1,8
2011/12,regular,12,Hapoel Tel Aviv,21,2,17
2011/12,regular,12,Hapoel Acre,21,3,8
2011/12,regular,12,Maccabi Netanya,21,4,5
2011/12,regular,12,FC Ashdod,21,5,3
2011/12,regular,12,M. Tel Aviv,20,6,7
2011/12,regular,12,Maccabi Haifa,19,7,10
2011/12,regular,12,Bnei Sakhnin,18,8,7
2011/12,regular,12,Ramat haSharon,17,9,-5
2011/12,regular,12,Bnei Yehuda,16,10,0
2011/12,regular,12,M. Petah Tikva,13,11,-7
2011/12,regular,12,B. Jerusalem,12,12,-7
2011/12,regular,12,H Rishon leZion,10,13,-15
2011/12,regular,12,Hapoel Haifa,7,14,-9
2011/12,regular,12,H. Beer Sheva,5,15,-15
2011/12,regular,12,H. Petah Tikva,2,16,-7
2011/12,regular,13,Kiryat Shmona,26,1,9
2011/12,regular,13,Hapoel Tel Aviv,24,2,19
2011/12,regular,13,FC Ashdod,24,3,5
2011/12,regular,13,Maccabi Haifa,22,4,11
2011/12,regular,13,Maccabi Netanya,22,5,5
2011/12,regular,13,Hapoel Acre,21,6,7
2011/12,regular,13,M. Tel Aviv,20,7,5
2011/12,regular,13,Ramat haSharon,20,8,-3
2011/12,regular,13,Bnei Sakhnin,19,9,7
2011/12,regular,13,Bnei Yehuda,16,10,-1
2011/12,regular,13,M. Petah Tikva,16,11,-6
2011/12,regular,13,B. Jerusalem,12,12,-8
2011/12,regular,13,H Rishon leZion,11,13,-15
2011/12,regular,13,Hapoel Haifa,7,14,-11
2011/12,regular,13,H. Beer Sheva,5,15,-17
2011/12,regular,13,H. Petah Tikva,3,16,-7
2011/12,regular,14,Kiryat Shmona,29,1,10
2011/12,regular,14,Hapoel Tel Aviv,27,2,22
2011/12,regular,14,FC Ashdod,27,3,6
2011/12,regular,14,Ramat haSharon,23,4,-1
2011/12,regular,14,Maccabi Haifa,22,5,8
2011/12,regular,14,Bnei Sakhnin,22,6,8
2011/12,regular,14,Maccabi Netanya,22,7,3
2011/12,regular,14,Hapoel Acre,21,8,6
2011/12,regular,14,M. Tel Aviv,20,9,3
2011/12,regular,14,M. Petah Tikva,17,10,-6
2011/12,regular,14,Bnei Yehuda,16,11,-3
2011/12,regular,14,B. Jerusalem,13,12,-8
2011/12,regular,14,H Rishon leZion,11,13,-16
2011/12,regular,14,Hapoel Haifa,10,14,-9
2011/12,regular,14,H. Beer Sheva,8,15,-15
2011/12,regular,14,H. Petah Tikva,3,16,-8
2011/12,regular,15,Kiryat Shmona,32,1,11
2011/12,regular,15,FC Ashdod,30,2,7
2011/12,regular,15,Hapoel Tel Aviv,27,3,21
2011/12,regular,15,Hapoel Acre,24,4,10
2011/12,regular,15,Ramat haSharon,24,5,-1
2011/12,regular,15,Maccabi Netanya,23,6,3
2011/12,regular,15,Bnei Sakhnin,22,7,7
2011/12,regular,15,Maccabi Haifa,22,8,6
2011/12,regular,15,M. Tel Aviv,21,9,3
2011/12,regular,15,Bnei Yehuda,19,10,0
2011/12,regular,15,M. Petah Tikva,17,11,-10
2011/12,regular,15,Hapoel Haifa,13,12,-7
2011/12,regular,15,B. Jerusalem,13,13,-11
2011/12,regular,15,H. Beer Sheva,11,14,-14
2011/12,regular,15,H Rishon leZion,11,15,-17
2011/12,regular,15,H. Petah Tikva,4,16,-8
2011/12,regular,16,Kiryat Shmona,35,1,12
2011/12,regular,16,FC Ashdod,31,2,7
2011/12,regular,16,Hapoel Tel Aviv,27,3,20
2011/12,regular,16,Bnei Sakhnin,25,4,8
2011/12,regular,16,Maccabi Haifa,25,5,7
2011/12,regular,16,Ramat haSharon,25,6,-1
2011/12,regular,16,Hapoel Acre,24,7,7
2011/12,regular,16,M. Tel Aviv,24,8,4
2011/12,regular,16,Maccabi Netanya,23,9,2
2011/12,regular,16,Bnei Yehuda,22,10,3
2011/12,regular,16,M. Petah Tikva,20,11,-9
2011/12,regular,16,H. Beer Sheva,14,12,-13
2011/12,regular,16,Hapoel Haifa,13,13,-8
2011/12,regular,16,B. Jerusalem,13,14,-12
2011/12,regular,16,H Rishon leZion,11,15,-18
2011/12,regular,16,H. Petah Tikva,4,16,-9
2011/12,regular,17,Kiryat Shmona,38,1,13
2011/12,regular,17,FC Ashdod,34,2,8
2011/12,regular,17,Hapoel Tel Aviv,28,3,20
2011/12,regular,17,Bnei Sakhnin,28,4,10
2011/12,regular,17,Ramat haSharon,26,5,-1
2011/12,regular,17,Hapoel Acre,25,6,7
2011/12,regular,17,Maccabi Haifa,25,7,5
2011/12,regular,17,M. Tel Aviv,24,8,3
2011/12,regular,17,Bnei Yehuda,23,9,3
2011/12,regular,17,Maccabi Netanya,23,10,1
2011/12,regular,17,M. Petah Tikva,21,11,-9
2011/12,regular,17,Hapoel Haifa,14,12,-8
2011/12,regular,17,B. Jerusalem,14,13,-12
2011/12,regular,17,H. Beer Sheva,14,14,-15
2011/12,regular,17,H Rishon leZion,12,15,-18
2011/12,regular,17,H. Petah Tikva,7,16,-7
2011/12,regular,18,Kiryat Shmona,41,1,15
2011/12,regular,18,FC Ashdod,35,2,8
2011/12,regular,18,Bnei Sakhnin,31,3,11
2011/12,regular,18,Hapoel Tel Aviv,29,4,20
2011/12,regular,18,M. Tel Aviv,27,5,5
2011/12,regular,18,Maccabi Haifa,26,6,5
2011/12,regular,18,Bnei Yehuda,26,7,4
2011/12,regular,18,Maccabi Netanya,26,8,2
2011/12,regular,18,Ramat haSharon,26,9,-2
2011/12,regular,18,Hapoel Acre,25,10,6
2011/12,regular,18,M. Petah Tikva,21,11,-10
2011/12,regular,18,H. Beer Sheva,17,12,-14
2011/12,regular,18,B. Jerusalem,15,13,-12
2011/12,regular,18,Hapoel Haifa,14,14,-9
2011/12,regular,18,H Rishon leZion,12,15,-20
2011/12,regular,18,H. Petah Tikva,7,16,-9
2011/12,regular,19,Kiryat Shmona,42,1,15
2011/12,regular,19,FC Ashdod,36,2,8
2011/12,regular,19,Hapoel Tel Aviv,32,3,21
2011/12,regular,19,Bnei Sakhnin,31,4,9
2011/12,regular,19,M. Tel Aviv,30,5,7
2011/12,regular,19,Maccabi Netanya,29,6,3
2011/12,regular,19,Ramat haSharon,27,7,-2
2011/12,regular,19,Maccabi Haifa,26,8,3
2011/12,regular,19,Bnei Yehuda,26,9,3
2011/12,regular,19,Hapoel Acre,25,10,5
2011/12,regular,19,M. Petah Tikva,21,11,-11
2011/12,regular,19,H. Beer Sheva,18,12,-14
2011/12,regular,19,Hapoel Haifa,17,13,-6
2011/12,regular,19,B. Jerusalem,15,14,-15
2011/12,regular,19,H Rishon leZion,15,15,-18
2011/12,regular,19,H. Petah Tikva,10,16,-8
2011/12,regular,20,Kiryat Shmona,45,1,17
2011/12,regular,20,FC Ashdod,39,2,9
2011/12,regular,20,Hapoel Tel Aviv,33,3,21
2011/12,regular,20,Bnei Sakhnin,32,4,9
2011/12,regular,20,M. Tel Aviv,30,5,6
2011/12,regular,20,Ramat haSharon,30,6,-1
2011/12,regular,20,Bnei Yehuda,29,7,7
2011/12,regular,20,Maccabi Netanya,29,8,2
2011/12,regular,20,Hapoel Acre,28,9,6
2011/12,regular,20,Maccabi Haifa,27,10,3
2011/12,regular,20,M. Petah Tikva,21,11,-12
2011/12,regular,20,H. Beer Sheva,19,12,-14
2011/12,regular,20,B. Jerusalem,18,13,-14
2011/12,regular,20,Hapoel Haifa,17,14,-7
2011/12,regular,20,H Rishon leZion,15,15,-20
2011/12,regular,20,H. Petah Tikva,10,16,-12
2011/12,regular,21,Kiryat Shmona,48,1,18
2011/12,regular,21,FC Ashdod,40,2,9
2011/12,regular,21,Hapoel Tel Aviv,33,3,18
2011/12,regular,21,M. Tel Aviv,33,4,10
2011/12,regular,21,Bnei Sakhnin,32,5,8
2011/12,regular,21,Ramat haSharon,31,6,-1
2011/12,regular,21,Bnei Yehuda,30,7,7
2011/12,regular,21,Maccabi Netanya,30,8,2
2011/12,regular,21,Hapoel Acre,29,9,6
2011/12,regular,21,Maccabi Haifa,28,10,3
2011/12,regular,21,M. Petah Tikva,22,11,-12
2011/12,regular,21,B. Jerusalem,21,12,-13
2011/12,regular,21,Hapoel Haifa,20,13,-4
2011/12,regular,21,H. Beer Sheva,19,14,-18
2011/12,regular,21,H Rishon leZion,16,15,-20
2011/12,regular,21,H. Petah Tikva,10,16,-13
2011/12,regular,22,Kiryat Shmona,51,1,22
2011/12,regular,22,FC Ashdod,40,2,8
2011/12,regular,22,Hapoel Tel Aviv,36,3,22
2011/12,regular,22,Bnei Sakhnin,35,4,10
2011/12,regular,22,M. Tel Aviv,33,5,9
2011/12,regular,22,Bnei Yehuda,33,6,8
2011/12,regular,22,Hapoel Acre,32,7,8
2011/12,regular,22,Maccabi Haifa,31,8,4
2011/12,regular,22,Ramat haSharon,31,9,-5
2011/12,regular,22,Maccabi Netanya,30,10,-2
2011/12,regular,22,B. Jerusalem,24,11,-12
2011/12,regular,22,M. Petah Tikva,22,12,-14
2011/12,regular,22,H. Beer Sheva,22,13,-16
2011/12,regular,22,Hapoel Haifa,20,14,-6
2011/12,regular,22,H Rishon leZion,16,15,-21
2011/12,regular,22,H. Petah Tikva,10,16,-15
2011/12,regular,23,Kiryat Shmona,52,1,22
2011/12,regular,23,FC Ashdod,41,2,8
2011/12,regular,23,Hapoel Tel Aviv,39,3,23
2011/12,regular,23,Bnei Sakhnin,36,4,10
2011/12,regular,23,M. Tel Aviv,34,5,9
2011/12,regular,23,Bnei Yehuda,34,6,8
2011/12,regular,23,Maccabi Haifa,34,7,6
2011/12,regular,23,Hapoel Acre,33,8,8
2011/12,regular,23,Maccabi Netanya,31,9,-2
2011/12,regular,23,Ramat haSharon,31,10,-6
2011/12,regular,23,M. Petah Tikva,25,11,-13
2011/12,regular,23,B. Jerusalem,24,12,-14
2011/12,regular,23,H. Beer Sheva,22,13,-18
2011/12,regular,23,Hapoel Haifa,21,14,-6
2011/12,regular,23,H Rishon leZion,19,15,-19
2011/12,regular,23,H. Petah Tikva,10,16,-16
2011/12,regular,24,Kiryat Shmona,55,1,23
2011/12,regular,24,FC Ashdod,42,2,8
2011/12,regular,24,Hapoel Tel Aviv,40,3,23
2011/12,regular,24,Bnei Sakhnin,39,4,13
2011/12,regular,24,Bnei Yehuda,35,5,8
2011/12,regular,24,Hapoel Acre,34,6,8
2011/12,regular,24,M. Tel Aviv,34,7,8
2011/12,regular,24,Maccabi Haifa,34,8,5
2011/12,regular,24,Maccabi Netanya,34,9,-1
2011/12,regular,24,Ramat haSharon,32,10,-6
2011/12,regular,24,M. Petah Tikva,28,11,-12
2011/12,regular,24,B. Jerusalem,24,12,-17
2011/12,regular,24,Hapoel Haifa,22,13,-6
2011/12,regular,24,H. Beer Sheva,22,14,-19
2011/12,regular,24,H Rishon leZion,20,15,-19
2011/12,regular,24,H. Petah Tikva,11,16,-16
2011/12,regular,25,Kiryat Shmona,56,1,23
2011/12,regular,25,FC Ashdod,45,2,9
2011/12,regular,25,Hapoel Tel Aviv,43,3,24
2011/12,regular,25,Bnei Sakhnin,42,4,14
2011/12,regular,25,Bnei Yehuda,38,5,9
2011/12,regular,25,Maccabi Haifa,37,6,8
2011/12,regular,25,Ramat haSharon,35,7,-4
2011/12,regular,25,Hapoel Acre,34,8,7
2011/12,regular,25,M. Tel Aviv,34,9,7
2011/12,regular,25,Maccabi Netanya,34,10,-3
2011/12,regular,25,M. Petah Tikva,28,11,-15
2011/12,regular,25,B. Jerusalem,24,12,-19
2011/12,regular,25,H. Beer Sheva,23,13,-19
2011/12,regular,25,Hapoel Haifa,22,14,-7
2011/12,regular,25,H Rishon leZion,20,15,-20
2011/12,regular,25,H. Petah Tikva,14,16,-14
2011/12,regular,26,Kiryat Shmona,59,1,25
2011/12,regular,26,FC Ashdod,45,2,8
2011/12,regular,26,Hapoel Tel Aviv,44,3,24
2011/12,regular,26,Bnei Sakhnin,43,4,14
2011/12,regular,26,Bnei Yehuda,39,5,9
2011/12,regular,26,Maccabi Haifa,38,6,8
2011/12,regular,26,Hapoel Acre,37,7,9
2011/12,regular,26,Maccabi Netanya,37,8,-2
2011/12,regular,26,M. Tel Aviv,35,9,7
2011/12,regular,26,Ramat haSharon,35,10,-6
2011/12,regular,26,M. Petah Tikva,28,11,-17
2011/12,regular,26,Hapoel Haifa,25,12,-6
2011/12,regular,26,B. Jerusalem,25,13,-19
2011/12,regular,26,H. Beer Sheva,23,14,-20
2011/12,regular,26,H Rishon leZion,20,15,-21
2011/12,regular,26,H. Petah Tikva,17,16,-13
2011/12,regular,27,Kiryat Shmona,62,1,26
2011/12,regular,27,FC Ashdod,46,2,8
2011/12,regular,27,Hapoel Tel Aviv,45,3,24
2011/12,regular,27,Bnei Sakhnin,43,4,13
2011/12,regular,27,Maccabi Haifa,41,5,9
2011/12,regular,27,Bnei Yehuda,39,6,8
2011/12,regular,27,M. Tel Aviv,38,7,9
2011/12,regular,27,Maccabi Netanya,38,8,-2
2011/12,regular,27,Hapoel Acre,37,9,7
2011/12,regular,27,Ramat haSharon,36,10,-6
2011/12,regular,27,Hapoel Haifa,28,11,-5
2011/12,regular,27,M. Petah Tikva,28,12,-18
2011/12,regular,27,H. Beer Sheva,26,13,-19
2011/12,regular,27,B. Jerusalem,25,14,-20
2011/12,regular,27,H Rishon leZion,21,15,-21
2011/12,regular,27,H. Petah Tikva,18,16,-13
2011/12,regular,28,Kiryat Shmona,62,1,25
2011/12,regular,28,FC Ashdod,46,2,7
2011/12,regular,28,Hapoel Tel Aviv,45,3,23
2011/12,regular,28,Maccabi Haifa,44,4,10
2011/12,regular,28,Bnei Sakhnin,43,5,11
2011/12,regular,28,M. Tel Aviv,41,6,10
2011/12,regular,28,Maccabi Netanya,41,7,0
2011/12,regular,28,Bnei Yehuda,40,8,8
2011/12,regular,28,Hapoel Acre,37,9,6
2011/12,regular,28,Ramat haSharon,36,10,-8
2011/12,regular,28,Hapoel Haifa,31,11,-3
2011/12,regular,28,H. Beer Sheva,29,12,-18
2011/12,regular,28,M. Petah Tikva,29,13,-18
2011/12,regular,28,B. Jerusalem,28,14,-19
2011/12,regular,28,H Rishon leZion,24,15,-20
2011/12,regular,28,H. Petah Tikva,18,16,-14
2011/12,regular,29,Kiryat Shmona,65,1,27
2011/12,regular,29,Hapoel Tel Aviv,48,2,26
2011/12,regular,29,Bnei Sakhnin,46,3,14
2011/12,regular,29,FC Ashdod,46,4,6
2011/12,regular,29,M. Tel Aviv,44,5,12
2011/12,regular,29,Maccabi Haifa,44,6,7
2011/12,regular,29,Maccabi Netanya,44,7,1
2011/12,regular,29,Bnei Yehuda,43,8,12
2011/12,regular,29,Hapoel Acre,37,9,4
2011/12,regular,29,Ramat haSharon,36,10,-9
2011/12,regular,29,Hapoel Haifa,31,11,-5
2011/12,regular,29,B. Jerusalem,31,12,-18
2011/12,regular,29,M. Petah Tikva,29,13,-19
2011/12,regular,29,H. Beer Sheva,29,14,-22
2011/12,regular,29,H Rishon leZion,27,15,-19
2011/12,regular,29,H. Petah Tikva,18,16,-17
2011/12,regular,30,Kiryat Shmona,66,1,27
2011/12,regular,30,Hapoel Tel Aviv,49,2,26
